'level1';'level2';'level3';'filter0';'filter1';'filter3';'Data[1]';'Data[2]';'Data[3]';'Data[9]';'Data[4]';'Data[6]';'Data[7]';'Data[8]';'Data[5]'
ได้รับความเสียหาย';'1 แห่ง';'เทพื้น คสล.';'66010042';'นายสมทรง จิตติละอองวงศ์';'056605304';'056605253';'056605304';
'พิจิตร';'กิ่งอำเภอสากเหล็ก';'สากเหล็ก';'839066';'819000';'บ้านทุ่งสำราญ';'น้ำใหลท่วมรั้วได้รับความ
เสียหาย';'1 แห่ง';'รั้วคอนกรีต';'66010161';'นายพินิจ      เต็งสุวรรณ';'056653419';;;'Tawatch2503@hotmail.com'
'พิจิตร';'วชิรบารมี';'หนองหลุม';'102450';'100000';'วัดโนนป่าแดง';'น้ำท่วมขังสนามกีฬาและ
ถนนในโรงเรียนได้รับความ
เสียหาย';' 1 แห่ง';'ถมดิน';'66010189';'นายนิรุตติครุฑหลวง';'056';'692';;'S 4099115 @ Se - ed. net'
'พิจิตร';'วชิรบารมี';'บ้านนา';'645435';'630000';'วัดบ้านนา';'น้ำใหลท่วมบริเวณโรงเรียนได้รับความ
เสียหาย';'1 แห่ง';'ถมดิน,ปูพื้นคอนกรีตบล็อค';'66010168';'นายนริศสังวารียื';'056900081';;;
'พิจิตร';'เมืองพิจิตร';'ย่านยาว';'2410649';'2353000';'วัดหาดมูลกระบือ';'น้ำท่วมอาคารเรียน/ถนน/
บริเวณโรงเรียนได้รับ
ความเสียหาย';'2 หลัง';'ถมดิน,เทถนน คสล.,รางระบายน้ำ คสล.,เตาเผาขยะ,ทาสี,เทพื้น คสล.,พื้นปูกระเบื้องเคลือบ';'66010041';'นาง??????????????????';'056605254';'081474697';;
'พิจิตร';'เมืองพิจิตร';'คลองคะเชนทร์';'1082897';'1057000';'ชุมชนวัดคลองคะเชนทร์';'น้ำท่วมขังบริเวณโรงเรียน/
อาคารอเนกประสงค์/ส้วม
 ได้รับความเสียหาย';'3 แห่ง';'ถมดิน,ทาสี,เทถนน คสล.';'66010001';'นายบุญช่วย หมีอิ่ม';'056612228';'081675435';;
'พิจิตร';'เมืองพิจิตร';'ย่านยาว';'102450';'100000';'วัดหงษ์';'น้ำท่วมขังบริเวณโรงเรียน
ได้รับความเสียหาย';'1 แห่ง';'ถมดิน';'66010043';'นาย????????????';'056650334';'080518811';;
'พิจิตร';'เมืองพิจิตร';'เมืองเก่า';'1054211';'1029000';'บ้านเมืองเก่า';'น้ำท่วมขังส้วม/โรงอาหาร
และรั้วได้รับความเสียหาย';'3 แห่ง';'เปลี่ยนบานประตูไม้สักทึบ พร้อมวงกบ,สุขภัณฑ์ห้องน้ำ,พื้นปูกระเบื้องเคลือบ,ถมดิน,เทพื้น คสล.,ทาสี,รั้วคอนกรีต';'66010035';'นายสุเนตร พินิจสงคราม';'056655251';;;
'พิจิตร';'วชิรบารมี';'หนองหลุม';'445658';'435000';'บ้านบัวยาง';'น้ำท่วมขังสนามกีฬาและ
ถนนได้รับความเสียหาย';'2 แห่ง';'ถมดิน,เทถนน คสล.';'66010185';'นายจักรธร  ธีรทัพเทวัญธีรทัพเทวัญ';'056692320';'085720843';;
'พิจิตร';'สามง่าม';'เนินปอ';'1023476';'999000';'บ้านเนินพลวงวิทยา';'น้ำใหลท่วมขังถนนได้รับ
ความเสียหาย';'1 แห่ง';'เทถนน คสล.';'66010128';'นายนพดลเมืองสอง';'056618685';;;
'พิจิตร';'สามง่าม';'เนินปอ';'603431';'589000';'สระยายชีมิตรภาพที่ 79';'น้ำท่วมขังอาคารเรียน/
อาคารอเนกประสงค์/ส้วมและสนามกีฬาได้รับความเสียหาย';'5 หลัง';'ทาสี,เปลี่ยนบานประตูไม้สักทึบ,พื้นปูกระเบื้องเคลือบ,ถมดิน';'66010126';'นายทองหล่อคชสิทธิ์';'056618700';;;'sayaishe@hotmail.com'
'พิจิตร';'สามง่าม';'สามง่าม';'1006059';'982000';'วัดใหม่ราษฎร์บำรุง';'น้ำท่วมขังอาคารเรียน/
อาคารอเนกประสงค์และ
สนามกีฬาได้รับความเสียหาย';'3 หลัง';'ถมดิน,เทถนนคอนกรีต,พื้นปูกระเบื้องเคลือบ';'66010144';'นายพิพัฒน์  นิ่มพันธุ์';'017271316';'056614209';;
'พิจิตร';'เมืองพิจิตร';'เมืองเก่า';'679244';'663000';'วัดเขื่อน"พิจิตรอนุสรณ์"';'น้ำท่วมขังถนนเข้าโรงเรียน
ได้รับความเสียหาย';'1 แห่ง';'วางท่อระบายน้ำ คสล.,ถมดิน,เทถนน คสล.';'66010037';'เด็กชาย';'056655250';;;
'พิจิตร';'สามง่าม';'สามง่าม';'703832';'687000';'วัดบ้านไร่';'น้ำท่วมขังสนามกีฬาและ
ถนนได้รับความเสียหาย';'2 แห่ง';'ถมดิน,เทถนนคอนกรีต';'66010139';'นายศักดิ์ชัยศิริศักดิ์';'056665590';;;
